"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,          78,      -5.822266176,      -2.023698832,      -2.214020967,       1.164393803
          0,           0,          79,      -5.838401627,      -2.025496045,      -2.227683623,       1.146526856
          0,           0,          80,      -5.840728951,      -2.027736779,      -2.238935249,       1.143460427
          0,           0,          81,       -5.84565891,      -2.031330233,      -2.249043218,        1.13696416
          0,           0,          82,      -5.841824268,      -2.035156553,      -2.255590751,       1.139815225
          0,           0,          83,      -5.837847243,      -2.039717483,      -2.260685845,       1.143136439
          0,           0,          84,      -5.852522163,      -2.045103234,      -2.265041508,       1.124974137
          0,           0,          85,      -5.845013119,      -2.051092105,      -2.264963978,       1.131831367
          0,           0,          86,       -5.85150735,      -2.057030148,      -2.266774702,       1.123223881
          0,           0,          87,      -5.847833362,      -2.064581407,      -2.269801182,       1.126058302
          0,           0,          88,      -5.855234042,      -2.071010479,      -2.275432037,       1.115723778
          0,           0,          89,      -5.858517469,      -2.076786565,      -2.281074797,       1.110060075
          0,           0,          90,      -5.851677524,      -2.081648332,      -2.287056627,       1.117275284
          0,           0,          91,      -5.856514134,      -2.085914283,      -2.295870631,       1.111025005
          0,           0,          92,      -5.851589853,      -2.088936471,      -2.305180857,       1.115836227
          0,           0,          93,      -5.859490464,      -2.091469122,      -2.314461863,       1.105521733
          0,           0,          94,      -5.856791826,      -2.092237237,      -2.322919728,       1.108256076
          0,           0,          95,      -5.865617494,      -2.092382651,      -2.332570195,       1.096224364
          0,           0,          96,      -5.873029524,      -2.092408927,      -2.338778544,       1.086856577
          0,           0,          97,      -5.882499096,      -2.091533347,      -2.344834421,        1.07435677
          0,           0,          98,      -5.871868568,      -2.089596558,      -2.347071992,       1.086909705
          0,           0,          99,      -5.886050219,      -2.088261888,      -2.352405038,       1.068504997
          0,           0,         100,      -5.895437012,      -2.086510129,      -2.355804463,       1.056159995
          0,           0,         101,      -5.890041893,      -2.083849537,      -2.358198944,       1.063025816
          0,           0,         102,      -5.891451989,      -2.080867871,      -2.363350186,        1.06124387
          0,           0,         103,      -5.914014943,      -2.078418722,      -2.370718665,       1.032260429
          0,           0,         104,      -5.920827695,      -2.075767746,      -2.376157415,       1.024355935
          0,           0,         105,      -5.917013776,      -2.072779117,       -2.38227599,        1.03070396
          0,           0,         106,      -5.934770288,       -2.06998132,      -2.389693177,       1.008839214
          0,           0,         107,      -5.933857888,      -2.066826474,      -2.396001016,       1.012018107
          0,           0,         108,      -5.946880097,      -2.064575212,      -2.400678171,      0.9965504411
          0,           0,         109,      -5.955270272,      -2.062641571,      -2.405197455,      0.9869921708
          0,           0,         110,      -5.968720829,      -2.061418864,      -2.405193132,      0.9709499433
          0,           0,         111,      -5.969757992,       -2.06076623,      -2.404062036,      0.9716044082
          0,           0,         112,      -5.974661673,      -2.060952124,      -2.399857414,      0.9660191688
          0,           0,         113,      -5.965529962,      -2.061740828,      -2.396373779,      0.9799914101
          0,           0,         114,      -5.988445569,      -2.064442044,      -2.392995631,      0.9493806701
          0,           0,         115,      -6.007092832,      -2.067811515,      -2.388310641,      0.9222229878
          0,           0,         116,      -5.994015457,      -2.071673361,       -2.38386678,      0.9411435478
          0,           0,         117,      -6.003893164,      -2.076886098,      -2.381311606,      0.9264080003
          0,           0,         118,      -5.995591672,      -2.082475541,      -2.381119291,      0.9370951974
          0,           0,         119,      -5.996423006,       -2.08863698,      -2.380530294,       0.935437923
          0,           0,         120,      -5.992886749,      -2.094590664,       -2.38198596,      0.9395046223
          0,           0,         121,      -5.993487886,      -2.101656402,      -2.385451175,      0.9388867942
          0,           0,         122,      -5.982164495,      -2.107787051,       -2.38891459,      0.9549571975
          0,           0,         123,      -5.968056633,      -2.114078815,      -2.392456565,      0.9760280488
          0,           0,         124,      -5.982777365,      -2.119830812,      -2.400561635,      0.9560369699
          0,           0,         125,       -5.96729739,      -2.125235191,      -2.408009388,      0.9794100027
          0,           0,         126,      -5.974758641,      -2.130559483,      -2.414547622,      0.9704378209
          0,           0,         127,      -5.972136358,      -2.136032693,      -2.421315121,      0.9766255954
          0,           0,         128,      -5.964315051,      -2.141244534,      -2.428240158,      0.9895156088
          0,           0,         129,       -5.97593029,      -2.147277113,      -2.436061019,      0.9766073544
          0,           0,         130,       -5.97094517,      -2.153191737,      -2.441666567,      0.9851502583
          0,           0,         131,      -5.964698686,      -2.159144307,      -2.448868945,      0.9942875973
          0,           0,         132,      -5.962717813,      -2.166340859,      -2.453279725,       0.998749075
          0,           0,         133,       -5.97707553,      -2.174052963,      -2.461287889,      0.9812704192
          0,           0,         134,      -5.977124031,      -2.182670306,       -2.46574245,      0.9813818254
          0,           0,         135,      -5.968067049,      -2.191727809,      -2.468400351,        0.99206006
          0,           0,         136,      -5.965334585,      -2.200550186,      -2.472146964,      0.9940620047
          0,           0,         137,       -5.96360684,      -2.209765674,      -2.475979056,      0.9948890263
          0,           0,         138,       -5.97291636,      -2.219298597,      -2.476090962,      0.9812882878
          0,           0,         139,      -5.974247804,      -2.227777117,      -2.479510663,      0.9775958426
          0,           0,         140,      -5.970813005,      -2.235346463,      -2.479676776,      0.9797936089
          0,           0,         141,      -5.979516033,      -2.242201006,       -2.47989085,      0.9665233545
          0,           0,         142,      -5.978966932,      -2.246995565,      -2.475076082,      0.9670556287
          0,           0,         143,      -5.967857764,       -2.25057978,      -2.472882129,      0.9808653513
          0,           0,         144,      -5.956085408,      -2.251711266,      -2.468631057,      0.9958411607
          0,           0,         145,      -5.974463536,      -2.253052024,      -2.472980499,      0.9708086362
          0,           0,         146,      -5.998681117,      -2.254404643,       -2.47497781,      0.9369083979
          0,           0,         147,      -5.999622389,      -2.252842632,      -2.473649905,      0.9365628182
          0,           0,         148,      -5.975079315,      -2.249904208,      -2.471944882,      0.9721968585
          0,           0,         149,      -6.018186124,       -2.24927327,      -2.480657869,      0.9127999423
          0,           0,         150,      -6.025780285,      -2.247196014,      -2.481942037,      0.9061854088
          0,           0,         151,      -6.008132646,       -2.24353387,      -2.487987189,      0.9320386402
          0,           0,         152,      -6.045612187,      -2.243199523,      -2.493203375,      0.8836292018
          0,           0,         153,      -6.059518186,      -2.241525248,      -2.499598211,      0.8664234236
          0,           0,         154,      -6.069488861,      -2.240585784,      -2.504392205,      0.8566046116
          0,           0,         155,      -6.068896088,      -2.239910518,      -2.509570461,      0.8606364911
          0,           0,         156,      -6.070734115,       -2.23948649,      -2.514759477,      0.8613599385
          0,           0,         157,      -6.072326318,      -2.240159195,      -2.519089885,      0.8621267289
          0,           0,         158,       -6.07984272,      -2.241060625,      -2.525104678,       0.853745184
          0,           0,         159,      -6.069268338,      -2.242226887,      -2.528852533,      0.8705647271
          0,           0,         160,       -6.08824066,      -2.244781078,      -2.538961785,       0.846190644
          0,           0,         161,      -6.107305519,      -2.247364167,      -2.544342241,      0.8219085744
          0,           0,         162,      -6.102670818,      -2.249969185,      -2.548003457,      0.8305702269
          0,           0,         163,      -6.084951855,      -2.252028454,      -2.551060099,      0.8563370519
          0,           0,         164,       -6.08523763,      -2.254785204,      -2.558925775,      0.8576577933
          0,           0,         165,      -6.115421805,      -2.257795081,      -2.567247627,      0.8175815266
          0,           0,         166,      -6.113655564,      -2.260850266,      -2.570136937,       0.821280581
          0,           0,         167,      -6.113145652,      -2.263247578,      -2.573722863,      0.8238765322
          0,           0,         168,      -6.114944524,      -2.266207054,      -2.577787825,      0.8227006937
          0,           0,         169,      -6.128157386,      -2.268637766,      -2.581076961,      0.8061484679
          0,           0,         170,      -6.123360069,      -2.271199599,       -2.58058246,      0.8152991755
          0,           0,         171,      -6.128798064,      -2.273668932,      -2.581518868,       0.810068284
          0,           0,         172,      -6.127756167,      -2.276367177,      -2.581162592,      0.8139502655
          0,           0,         173,      -6.131125288,      -2.279316494,      -2.582591292,       0.811096513
          0,           0,         174,      -6.143013831,      -2.282273419,      -2.581882281,      0.7978986643
          0,           0,         175,      -6.135764315,      -2.284532066,      -2.580225112,      0.8091754112
          0,           0,         176,      -6.133947719,      -2.287544454,      -2.579400641,      0.8146440838
          0,           0,         177,      -6.149346434,      -2.290569585,       -2.58044524,      0.7968691474
          0,           0,         178,      -6.140265124,      -2.293745573,       -2.57706421,      0.8115821222
          0,           0,         179,       -6.13320891,      -2.296744224,      -2.578422854,       0.822303559
          0,           0,         180,      -6.140705814,      -2.299864932,      -2.578584777,      0.8165954912
          0,           0,         181,      -6.146472031,      -2.303239632,      -2.579716841,      0.8127363985
          0,           0,         182,      -6.158606913,      -2.306994234,      -2.582347262,      0.7999553612
          0,           0,         183,      -6.126122064,      -2.309702663,      -2.577285833,      0.8420648577
          0,           0,         184,      -6.132252106,      -2.312452488,      -2.584498301,      0.8365264914
          0,           0,         185,      -6.146571234,      -2.315849716,      -2.585562331,      0.8226720776
          0,           0,         186,      -6.143522822,      -2.319380433,      -2.589645017,      0.8280481467
          0,           0,         187,      -6.114667286,      -2.322014938,      -2.587077206,      0.8634703475
          0,           0,         188,      -6.130698408,       -2.32495301,      -2.591320058,      0.8477110984
          0,           0,         189,      -6.108433323,      -2.326301472,      -2.597433428,      0.8724249525
