"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         490,      -6.803728089,      -3.560161912,      -3.328936635,      0.2049753358
          0,           0,         491,      -6.809372379,      -3.560513538,      -3.329949064,      0.1990117701
          0,           0,         492,      -6.813022624,      -3.561752079,      -3.329227428,      0.1958081054
          0,           0,         493,      -6.811605726,      -3.562702112,      -3.327915914,       0.196947929
          0,           0,         494,      -6.810911317,      -3.564851559,      -3.327435119,      0.1981531317
          0,           0,         495,      -6.809685111,      -3.566289709,      -3.327672169,       0.198927377
          0,           0,         496,      -6.802822673,      -3.563069985,      -3.327201944,      0.2059799479
          0,           0,         497,      -6.804735999,      -3.560514912,      -3.326399481,       0.203284166
          0,           0,         498,      -6.813390234,      -3.556173117,      -3.326199345,      0.1958689721
          0,           0,         499,      -6.814588221,      -3.549233231,      -3.327357473,      0.1938817158
          0,           0,         500,      -6.813509383,      -3.538140492,       -3.32627745,      0.1956420172
          0,           0,         501,      -6.812696312,      -3.523650373,      -3.323274014,      0.1963268588
          0,           0,         502,      -6.809706934,      -3.506987386,      -3.320968207,      0.2002003361
          0,           0,         503,      -6.810512533,      -3.488952266,      -3.319659172,      0.1991465972
          0,           0,         504,      -6.809475871,      -3.470511371,      -3.315733036,      0.2010448415
          0,           0,         505,      -6.806005804,      -3.451218939,      -3.309672839,      0.2045707942
          0,           0,         506,      -6.798203958,      -3.431687666,      -3.304033888,      0.2136468021
          0,           0,         507,      -6.790754476,      -3.410478968,      -3.299309212,      0.2212837212
          0,           0,         508,       -6.78442515,      -3.389691125,      -3.291740219,      0.2286109286
          0,           0,         509,      -6.778534782,      -3.367195938,      -3.283297104,      0.2347672194
          0,           0,         510,      -6.764553243,      -3.348182112,      -3.273724072,      0.2489722608
          0,           0,         511,      -6.767808339,      -3.328649732,      -3.264380833,      0.2454162499
          0,           0,         512,       -6.76900059,      -3.328897615,      -3.264822164,      0.2441984386
          0,           0,         513,      -6.770427821,      -3.329192264,      -3.265345718,      0.2427413952
          0,           0,         514,      -6.772136564,      -3.329542115,      -3.265965219,      0.2409977342
          0,           0,         515,      -6.774170118,      -3.329957117,      -3.266699565,      0.2389219679
          0,           0,         516,      -6.776586392,      -3.330447126,       -3.26756959,      0.2364554473
          0,           0,         517,      -6.779445625,      -3.331026163,      -3.268593853,      0.2335363267
          0,           0,         518,      -6.782826568,      -3.331709092,      -3.269793285,      0.2300846938
          0,           0,         519,      -6.786805213,      -3.332509833,       -3.27120197,      0.2260214291
          0,           0,         520,      -6.791466485,      -3.333444005,      -3.272850536,       0.221258601
          0,           0,         521,      -6.796900619,      -3.334539941,      -3.274748898,      0.2157029631
          0,           0,         522,      -6.803196499,      -3.335813128,      -3.276941198,       0.209258216
          0,           0,         523,      -6.810421632,       -3.33727933,      -3.279470101,      0.2018525034
          0,           0,         524,      -6.818590949,      -3.338952608,      -3.282359249,      0.1934617845
          0,           0,         525,      -6.827834489,      -3.340846283,      -3.285636066,      0.1839528105
          0,           0,         526,      -6.838174583,       -3.34295493,      -3.289349221,      0.1733019941
          0,           0,         527,      -6.849518891,      -3.345286824,      -3.293516507,      0.1615788525
          0,           0,         528,      -6.862428733,      -3.347871539,      -3.298376292,      0.1482187514
          0,           0,         529,      -6.875918816,      -3.350714975,      -3.303569787,       0.134181699
          0,           0,         530,      -6.889588071,      -3.353802961,      -3.309032922,      0.1198691577
          0,           0,         531,      -6.902622124,      -3.357125236,      -3.314704232,      0.1060936605
          0,           0,         532,      -6.915193501,      -3.360617686,      -3.320508263,     0.09270188346
          0,           0,         533,      -6.927180419,      -3.364323899,      -3.326421541,     0.07976796525
          0,           0,         534,        -6.9386917,      -3.368188753,      -3.332297764,     0.06716470566
          0,           0,         535,      -6.951189985,      -3.372112847,      -3.338035273,      0.0534405241
          0,           0,         536,      -6.965084113,      -3.375929068,      -3.343469952,     0.03817353028
          0,           0,         537,      -6.981690834,      -3.379509031,      -3.348474216,     0.02002019485
          0,           0,         538,       -7.00164871,      -3.382617761,      -3.352963879,   -0.001652147622
          0,           0,         539,      -7.023712426,      -3.385087271,      -3.356814427,    -0.02554868775
          0,           0,         540,      -7.048259251,      -3.386776462,      -3.359969183,    -0.05186582105
          0,           0,         541,      -7.074950901,      -3.387746773,      -3.362733017,    -0.07995752685
          0,           0,         542,      -7.099224035,      -3.388114977,      -3.365166742,     -0.1050357712
          0,           0,         543,      -7.120200014,      -3.388205933,      -3.366933631,     -0.1261574625
          0,           0,         544,      -7.137213539,      -3.387944304,      -3.367589993,     -0.1429861486
          0,           0,         545,      -7.148772032,      -3.386949597,      -3.366816814,     -0.1540829913
          0,           0,         546,       -7.15226005,      -3.384698358,      -3.364090049,     -0.1562567961
          0,           0,         547,      -7.154816726,      -3.381169182,      -3.359959061,     -0.1568912588
          0,           0,         548,      -7.143618046,      -3.376284872,      -3.352785883,     -0.1430209601
          0,           0,         549,      -7.121634916,       -3.36980167,      -3.345387906,     -0.1174444394
          0,           0,         550,       -7.07782175,      -3.361198847,      -3.335829983,    -0.07190499163
          0,           0,         551,      -7.008396784,      -3.348801202,      -3.320963821,  -5.978640958e-05
          0,           0,         552,      -6.932920254,      -3.334396538,      -3.297550824,     0.07650949347
          0,           0,         553,      -6.868392698,       -3.31628677,      -3.270615015,       0.141671034
          0,           0,         554,      -6.808390979,      -3.292580077,      -3.243621749,      0.2022321411
          0,           0,         555,      -6.716976368,       -3.25832018,      -3.217828953,      0.2940595014
          0,           0,         556,      -6.686464631,      -3.235203063,      -3.187337634,      0.3245705135
          0,           0,         557,       -6.67346679,      -3.222189667,      -3.174904454,      0.3367168368
          0,           0,         558,      -6.664805016,      -3.213597889,      -3.169128555,      0.3434475306
          0,           0,         559,       -6.66256425,      -3.208637716,      -3.161029006,      0.3459023525
          0,           0,         560,      -6.641947021,      -3.201509278,       -3.15121247,      0.3663220051
          0,           0,         561,      -6.630709327,      -3.199585652,      -3.143150178,      0.3781801543
          0,           0,         562,      -6.593378788,      -3.200217893,      -3.136530501,      0.4161209964
          0,           0,         563,      -6.613880557,      -3.220156055,      -3.134703266,      0.3960373923
          0,           0,         564,      -6.600666245,      -3.230443393,      -3.131590876,      0.4090056901
          0,           0,         565,      -6.627589304,      -3.242212495,      -3.131547903,      0.3829518502
          0,           0,         566,      -6.628281682,       -3.24211633,      -3.128914603,      0.3820748353
          0,           0,         567,      -6.624712482,      -3.241096414,      -3.123248795,      0.3860927755
          0,           0,         568,      -6.603343088,      -3.236667872,      -3.119717131,      0.4060937426
          0,           0,         569,       -6.62076428,       -3.21925622,      -3.116099987,      0.3901548182
          0,           0,         570,      -6.605486538,       -3.19692175,      -3.107816266,      0.4057221403
          0,           0,         571,      -6.595149237,      -3.174752686,      -3.096230184,      0.4170181507
          0,           0,         572,       -6.55836644,      -3.150009629,      -3.084773569,      0.4550946462
          0,           0,         573,      -6.564115649,      -3.129681311,      -3.072345162,      0.4493542923
          0,           0,         574,      -6.559625408,      -3.106866559,      -3.058549117,      0.4555513541
          0,           0,         575,      -6.551329699,      -3.092146891,      -3.045925743,      0.4646975959
          0,           0,         576,      -6.532265026,      -3.072894011,      -3.032612778,      0.4838946658
          0,           0,         577,      -6.496895594,      -3.055400967,         -3.019268,      0.5187588439
          0,           0,         578,      -6.467421286,      -3.053825435,      -3.004930386,      0.5455197548
          0,           0,         579,      -6.458190022,       -3.04258682,      -2.996424996,      0.5552330196
          0,           0,         580,      -6.465700169,      -3.041874181,      -2.988899475,      0.5486177304
          0,           0,         581,      -6.443423164,      -3.044660623,       -2.98089687,      0.5692442923
          0,           0,         582,      -6.445510438,      -3.049028184,      -2.974859485,      0.5673255904
          0,           0,         583,      -6.442135869,      -3.057786113,      -2.970309921,      0.5713766493
          0,           0,         584,      -6.446961486,      -3.073153332,       -2.96653404,      0.5648202655
          0,           0,         585,      -6.429390822,      -3.091235613,      -2.961499725,      0.5818209768
          0,           0,         586,      -6.411733659,      -3.104325691,      -2.958689607,      0.5996856547
          0,           0,         587,      -6.425779853,      -3.123107672,      -2.958840206,      0.5854002758
          0,           0,         588,       -6.43262676,        -3.1322188,      -2.959867391,      0.5773172155
          0,           0,         589,      -6.431484601,      -3.138870518,       -2.95997032,      0.5777474342
          0,           0,         590,      -6.431021078,      -3.145256535,      -2.960338824,      0.5780310732
          0,           0,         591,      -6.440590274,      -3.147572101,      -2.961013005,      0.5683281386
          0,           0,         592,      -6.439016567,      -3.145189516,      -2.960075651,      0.5697398537
          0,           0,         593,      -6.437081636,      -3.141118635,      -2.961134018,      0.5724549822
          0,           0,         594,      -6.442152749,      -3.139386655,      -2.961553625,      0.5681797158
          0,           0,         595,      -6.446075316,      -3.143838864,       -2.96201836,      0.5641857177
          0,           0,         596,      -6.444295458,      -3.154311548,      -2.962384634,      0.5650321659
          0,           0,         597,      -6.439324083,      -3.158591651,      -2.963674002,      0.5703302695
          0,           0,         598,      -6.450736936,      -3.164225865,      -2.963156928,      0.5596193795
          0,           0,         599,      -6.447635034,      -3.166688666,      -2.962866473,      0.5625595754
          0,           0,         600,      -6.454138346,      -3.171776105,       -2.96356551,      0.5559601648
          0,           0,         601,      -6.456565838,      -3.177853082,      -2.964057933,      0.5542243911
          0,           0,         602,      -6.453265278,      -3.184580023,      -2.964370191,      0.5577315013
          0,           0,         603,      -6.452419686,        -3.1928642,      -2.964619825,      0.5585967488
          0,           0,         604,       -6.46038196,      -3.202408613,       -2.96536387,       0.550803642
          0,           0,         605,      -6.461489657,      -3.213330372,      -2.966601818,      0.5499894799
          0,           0,         606,      -6.465335931,      -3.221691916,      -2.968890853,      0.5455736551
          0,           0,         607,      -6.471049733,      -3.230668828,      -2.970984958,      0.5401667307
          0,           0,         608,      -6.473547725,      -3.237189251,      -2.973748176,      0.5368033603
          0,           0,         609,      -6.476295287,      -3.242265212,      -2.976645829,      0.5332540879
          0,           0,         610,      -6.479221656,      -3.247596253,      -2.980466375,      0.5299294473
          0,           0,         611,      -6.485493975,      -3.252316779,      -2.984074426,      0.5235661124
          0,           0,         612,      -6.488042597,      -3.254992616,      -2.987465214,       0.520942872
          0,           0,         613,      -6.492697417,      -3.256866802,       -2.99027142,      0.5164349135
          0,           0,         614,      -6.493634542,      -3.256184984,      -2.993378041,      0.5152036011
          0,           0,         615,      -6.496029567,      -3.250101774,      -2.997078128,      0.5130411823
          0,           0,         616,      -6.497983703,      -3.241565595,      -3.000199286,      0.5110386431
          0,           0,         617,       -6.50269421,      -3.230810825,      -3.002459423,       0.507144515
          0,           0,         618,       -6.50655244,      -3.219549117,      -3.004877171,      0.5041989097
          0,           0,         619,      -6.510174097,      -3.207088946,      -3.007444247,      0.5013757917
          0,           0,         620,      -6.512865291,      -3.193184233,      -3.010919082,      0.4993717357
          0,           0,         621,      -6.514145752,      -3.181152025,      -3.013249902,      0.4983824275
          0,           0,         622,      -6.517726714,      -3.170854531,      -3.015447325,      0.4949960715
          0,           0,         623,      -6.521164418,      -3.161420143,      -3.018280715,      0.4926095867
          0,           0,         624,      -6.525444101,       -3.15424783,      -3.020521039,       0.488495119
          0,           0,         625,       -6.52876214,      -3.147469322,      -3.022088588,      0.4859364096
          0,           0,         626,      -6.527595253,      -3.140847702,      -3.023060544,      0.4875163018
          0,           0,         627,      -6.522515656,      -3.134593806,      -3.023858778,      0.4935687823
          0,           0,         628,      -6.637691869,       -3.15652896,      -3.077974282,      0.3809192078
          0,           0,         629,      -6.751422382,       -3.17447806,      -3.114176165,      0.2700579358
          0,           0,         630,      -6.839972622,      -3.186541953,      -3.129528826,      0.1832380063
          0,           0,         631,      -6.883405201,      -3.193021437,      -3.133991755,       0.140366349
          0,           0,         632,      -6.905594183,      -3.196262117,      -3.135607905,      0.1183923162
          0,           0,         633,      -6.915226673,      -3.197849743,      -3.136173295,      0.1087144219
          0,           0,         634,      -6.919751834,      -3.198642756,      -3.136406666,      0.1041140364
          0,           0,         635,      -6.921959944,      -3.199039442,      -3.136511669,      0.1018601934
          0,           0,         636,      -6.923050249,      -3.199238598,      -3.136562279,      0.1007437761
          0,           0,         637,      -6.923585663,      -3.199338157,      -3.136587195,      0.1001940175
          0,           0,         638,      -6.923851181,      -3.199387949,      -3.136599481,      0.0999210105
          0,           0,         639,      -6.924032534,       -3.19942193,      -3.136607812,     0.09973457617
          0,           0,         640,      -6.924213303,      -3.199455855,      -3.136616092,     0.09954868206
          0,           0,         641,      -6.924393206,      -3.199489714,      -3.136624323,     0.09936359158
          0,           0,         642,      -6.924573883,      -3.199523573,      -3.136632507,     0.09917779715
          0,           0,         643,      -6.924755445,       -3.19955743,      -3.136640614,     0.09899125172
          0,           0,         644,      -6.924936199,       -3.19959122,      -3.136648683,     0.09880539887
          0,           0,         645,      -6.925116141,      -3.199624942,      -3.136656715,     0.09862023975
          0,           0,         646,      -6.925295277,      -3.199658596,      -3.136664707,     0.09843581021
          0,           0,         647,      -6.925473511,      -3.199692212,      -3.136672661,     0.09825202909
          0,           0,         648,      -6.925651182,      -3.199725789,       -3.13668058,     0.09806873221
          0,           0,         649,      -6.925828071,      -3.199759301,      -3.136688463,     0.09788612466
          0,           0,         650,      -6.926004245,       -3.19979275,      -3.136696307,      0.0977041556
          0,           0,         651,      -6.926179693,      -3.199826132,      -3.136704123,     0.09752284139
          0,           0,         652,      -6.926355234,      -3.199859428,      -3.136711994,     0.09734145471
          0,           0,         653,      -6.926533548,      -3.199892506,      -3.136719906,     0.09715780778
          0,           0,         654,       -6.92671129,      -3.199925507,      -3.136727788,     0.09697467633
          0,           0,         655,      -6.926888557,      -3.199958389,      -3.136735663,     0.09679193618
          0,           0,         656,      -6.927064921,      -3.199991195,      -3.136743497,      0.0966100115
          0,           0,         657,       -6.92724051,      -3.200023935,      -3.136751295,     0.09642878542
          0,           0,         658,      -6.927415293,      -3.200056607,      -3.136759056,     0.09624829545
          0,           0,         659,      -6.927589277,      -3.200089216,       -3.13676678,     0.09606852593
          0,           0,         660,      -6.927762844,      -3.200121761,      -3.136774468,     0.09588913163
          0,           0,         661,      -6.927936265,      -3.200154247,      -3.136782118,     0.09570992931
          0,           0,         662,      -6.928143173,      -3.200193106,      -3.136791254,     0.09549598748
          0,           0,         663,       -6.92838983,       -3.20023957,      -3.136802154,     0.09524073891
          0,           0,         664,      -6.928683502,      -3.200295108,      -3.136815164,     0.09493652486
          0,           0,         665,      -6.929032461,      -3.200361351,      -3.136830687,     0.09457460666
          0,           0,         666,       -6.92944705,      -3.200439912,      -3.136849262,     0.09414454207
          0,           0,         667,      -6.929937964,       -3.20053346,      -3.136871326,     0.09363455479
          0,           0,         668,      -6.930516584,      -3.200644935,      -3.136897465,     0.09303181591
          0,           0,         669,      -6.931197735,      -3.200777554,      -3.136928383,     0.09231987301
          0,           0,         670,      -6.931999202,      -3.200934157,      -3.136964307,      0.0914801347
          0,           0,         671,      -6.932947951,      -3.201118521,      -3.137006059,     0.09048818222
          0,           0,         672,      -6.934073804,      -3.201336999,      -3.137054659,     0.08931342796
          0,           0,         673,      -6.935393126,      -3.201593351,      -3.137111062,     0.08793351357
          0,           0,         674,      -6.936969246,      -3.201895705,      -3.137175945,     0.08628474978
          0,           0,         675,      -6.938797245,      -3.202247923,      -3.137252412,     0.08436035253
          0,           0,         676,       -6.94089527,      -3.202657532,      -3.137342711,     0.08213477887
          0,           0,         677,      -6.943279213,      -3.203130362,      -3.137447874,     0.07958472632
          0,           0,         678,      -6.945965788,      -3.203676373,      -3.137570493,     0.07667930282
          0,           0,         679,      -6.948963172,      -3.204303838,      -3.137714151,     0.07340237341
          0,           0,         680,      -6.952290593,      -3.205016563,      -3.137883011,     0.06973016982
          0,           0,         681,      -6.955966141,      -3.205811358,      -3.138078961,      0.0656341996
          0,           0,         682,      -6.959809084,      -3.206681222,      -3.138299154,     0.06128262466
          0,           0,         683,      -6.963778738,       -3.20760708,      -3.138542137,     0.05670582612
          0,           0,         684,      -6.968071461,       -3.20858649,      -3.138802643,     0.05172235069
          0,           0,         685,       -6.97265865,       -3.20960639,      -3.139077343,     0.04634643145
          0,           0,         686,      -6.977615137,      -3.210649697,      -3.139348109,     0.04049951091
          0,           0,         687,      -6.982939425,        -3.2116908,      -3.139589249,     0.03416865156
          0,           0,         688,      -6.988555177,      -3.212753319,      -3.139785049,     0.02743788085
          0,           0,         689,      -6.994308208,      -3.213887744,      -3.139862624,     0.02045896431
          0,           0,         690,      -7.000002517,      -3.215074225,      -3.139781637,       0.013409336
          0,           0,         691,      -7.005763546,      -3.216235126,      -3.139435873,    0.006292673714
          0,           0,         692,      -7.012154917,      -3.217665054,      -3.138699117,    -0.00161556964
          0,           0,         693,      -7.020841446,      -3.219621076,      -3.137452503,    -0.01189313918
          0,           0,         694,      -7.029083713,      -3.221864027,      -3.135370767,    -0.02183267589
          0,           0,         695,      -7.029972035,      -3.224480488,      -3.132326428,    -0.02436766648
          0,           0,         696,      -7.012483465,      -3.227577507,      -3.128287638,   -0.007806775979
          0,           0,         697,      -6.968825365,      -3.230592964,       -3.12382593,     0.03672784768
          0,           0,         698,      -6.902257264,       -3.23211268,      -3.117540716,      0.1050542438
          0,           0,         699,       -6.84006414,      -3.231388112,      -3.108149004,      0.1696248489
          0,           0,         700,      -6.783056466,      -3.226710126,      -3.093367922,      0.2286008225
          0,           0,         701,      -6.724892763,      -3.219711432,      -3.077109659,      0.2879722363
          0,           0,         702,      -6.667548445,      -3.213459719,      -3.063908208,      0.3447022479
          0,           0,         703,      -6.618926619,      -3.206386936,        -3.0548852,      0.3928596791
          0,           0,         704,      -6.574992156,      -3.198351654,      -3.043881382,      0.4359309194
          0,           0,         705,      -6.535627069,      -3.193065169,      -3.028768583,      0.4755581559
          0,           0,         706,      -6.526865343,       -3.19561721,      -3.029491463,      0.4847747695
          0,           0,         707,      -6.539164045,       -3.20195853,       -3.03562643,      0.4726946252
          0,           0,         708,       -6.53594606,       -3.20096927,      -3.040035636,      0.4763174036
          0,           0,         709,      -6.538054486,       -3.20652166,       -3.04069224,      0.4739196657
          0,           0,         710,      -6.544162013,      -3.210134291,      -3.038331761,       0.467579128
          0,           0,         711,      -6.538778283,      -3.205130942,      -3.036668135,      0.4733742285
          0,           0,         712,      -6.538372777,      -3.200984605,      -3.035386734,      0.4740630156
          0,           0,         713,      -6.538253219,      -3.194354863,      -3.033793599,      0.4745428875
          0,           0,         714,      -6.536760419,      -3.184404977,      -3.031114842,      0.4756790883
          0,           0,         715,      -6.533413015,      -3.173670126,      -3.027376413,      0.4792015992
          0,           0,         716,      -6.524091844,      -3.160835868,      -3.023171105,      0.4879390592
          0,           0,         717,      -6.519951212,      -3.151572549,      -3.017709598,      0.4922658039
          0,           0,         718,      -6.506481908,       -3.13809191,        -3.0123741,        0.50556242
          0,           0,         719,      -6.502146185,      -3.128798723,      -3.006473622,      0.5098431169
          0,           0,         720,        -6.4971716,      -3.117759845,      -3.000559344,      0.5148874907
          0,           0,         721,      -6.494010845,      -3.110154764,      -2.994953004,       0.518300261
          0,           0,         722,      -6.483584512,      -3.107149537,      -2.989717442,      0.5284932684
          0,           0,         723,      -6.463565802,      -3.105882378,      -2.985584104,      0.5476283943
          0,           0,         724,      -6.462656291,      -3.105810619,      -2.982491417,      0.5472663088
          0,           0,         725,      -6.467236482,      -3.114279212,      -2.980263025,      0.5426394204
          0,           0,         726,      -6.459182145,      -3.117192913,      -2.977132662,      0.5498951962
          0,           0,         727,      -6.446892043,      -3.120858017,      -2.974368232,      0.5625877134
          0,           0,         728,      -6.459211669,      -3.133501146,      -2.972440277,      0.5499975807
          0,           0,         729,      -6.457158461,      -3.144053959,       -2.97112241,      0.5517240999
          0,           0,         730,      -6.447209778,      -3.154958389,      -2.971222723,      0.5611038104
          0,           0,         731,        -6.4544322,       -3.16974489,      -2.972498208,      0.5539229553
          0,           0,         732,      -6.461655836,      -3.177450083,      -2.972527022,      0.5467220492
          0,           0,         733,      -6.460912526,       -3.18382628,      -2.973332696,      0.5483849561
          0,           0,         734,      -6.469636611,      -3.203045049,      -2.974077198,      0.5387037436
          0,           0,         735,       -6.46570679,      -3.209961388,      -2.975001293,      0.5429591738
          0,           0,         736,      -6.470146671,      -3.213274033,      -2.976270855,      0.5379077144
          0,           0,         737,      -6.470841047,      -3.213573378,      -2.975930235,      0.5372868268
          0,           0,         738,      -6.471744442,       -3.21835249,      -2.975965152,      0.5361748144
          0,           0,         739,      -6.473616175,      -3.221961425,      -2.975455473,      0.5350311915
          0,           0,         740,       -6.47584137,      -3.224361555,      -2.974687835,      0.5332936926
          0,           0,         741,      -6.471126791,      -3.226478991,      -2.974036822,      0.5384959879
          0,           0,         742,      -6.468595559,      -3.229437789,      -2.974171308,      0.5411426869
          0,           0,         743,      -6.472402687,      -3.234477234,      -2.974454186,      0.5372938698
          0,           0,         744,      -6.473748179,      -3.240013857,      -2.974597277,      0.5359777844
          0,           0,         745,      -6.477736266,      -3.246152893,      -2.975225882,      0.5325691338
          0,           0,         746,      -6.478439189,      -3.249971471,      -2.975356513,      0.5318382569
          0,           0,         747,      -6.479105654,      -3.251181493,      -2.977303075,      0.5310603169
          0,           0,         748,      -6.480812377,      -3.251576727,       -2.97943088,      0.5284140907
          0,           0,         749,      -6.485044818,      -3.252696277,      -2.981211117,      0.5237258369
          0,           0,         750,      -6.486803298,      -3.253508813,      -2.983069817,      0.5215425564
          0,           0,         751,      -6.489405537,      -3.254156043,      -2.984710368,      0.5188575723
          0,           0,         752,      -6.489794368,      -3.252233937,       -2.98623986,      0.5182082221
          0,           0,         753,       -6.49249913,      -3.251840699,      -2.988036711,      0.5152973182
          0,           0,         754,      -6.495842526,      -3.248163344,      -2.989846237,        0.51178596
          0,           0,         755,      -6.496216299,      -3.243650975,      -2.991163985,      0.5112960322
          0,           0,         756,      -6.496286849,      -3.236835238,      -2.992699253,      0.5108724109
          0,           0,         757,      -6.497256141,      -3.227562825,      -2.993787774,      0.5103170811
          0,           0,         758,      -6.498116575,      -3.215797858,      -2.994421868,      0.5095958214
          0,           0,         759,      -6.490759933,      -3.201953684,      -2.994413135,       0.517201247
          0,           0,         760,      -6.495045737,       -3.19020545,      -2.995056253,      0.5127384033
          0,           0,         761,      -6.498345571,       -3.18332369,      -2.995448524,      0.5093162674
          0,           0,         762,      -6.495686504,      -3.174683278,       -2.99520232,      0.5120890449
          0,           0,         763,      -6.492527903,      -3.164868668,      -2.993719098,      0.5153695386
          0,           0,         764,      -6.493856171,      -3.156264798,      -2.992249098,      0.5135159128
          0,           0,         765,      -6.486516165,      -3.147692558,      -2.990552162,      0.5207227558
          0,           0,         766,       -6.49224799,      -3.143321685,      -2.990963745,      0.5149054259
          0,           0,         767,       -6.48406578,      -3.139887449,      -2.990146509,      0.5239350731
          0,           0,         768,      -6.477407794,      -3.139110924,      -2.989782362,      0.5324190644
          0,           0,         769,      -6.498003045,      -3.141939114,      -2.990320962,      0.5113826388
          0,           0,         770,      -6.500563523,       -3.14135365,      -2.991435554,      0.5087021009
          0,           0,         771,      -6.503597746,      -3.141782148,      -2.991447333,      0.5056580692
          0,           0,         772,      -6.504222725,      -3.136730107,      -2.991799885,      0.5050313429
          0,           0,         773,       -6.49950219,      -3.130556594,      -2.991736713,      0.5101332048
          0,           0,         774,      -6.501816688,       -3.12486834,       -2.98956406,      0.5091249001
          0,           0,         775,      -6.498682285,       -3.11399416,      -2.987360692,      0.5128512607
          0,           0,         776,      -6.492235993,       -3.09394387,      -2.982420565,      0.5199518203
          0,           0,         777,      -6.489473794,      -3.078040685,      -2.974522757,      0.5234729356
          0,           0,         778,      -6.473632456,      -3.057557719,      -2.966122072,      0.5395980249
          0,           0,         779,       -6.46516557,      -3.035238835,      -2.956900755,      0.5491465089
          0,           0,         780,      -6.455234836,      -3.018513144,        -2.9460169,      0.5591420927
          0,           0,         781,      -6.441141755,      -3.002110515,      -2.934644476,      0.5724501811
          0,           0,         782,      -6.422798765,      -2.986955527,       -2.92527085,      0.5893656601
          0,           0,         783,       -6.41584753,      -2.978298837,      -2.917436861,      0.5962342355
          0,           0,         784,      -6.383695489,      -2.964976135,      -2.910275249,      0.6273990983
          0,           0,         785,      -6.372681997,      -2.960488415,      -2.900605909,      0.6382285469
          0,           0,         786,      -6.373803528,      -2.966275248,       -2.89739678,       0.637403492
          0,           0,         787,      -6.369849143,      -2.966189234,      -2.894472434,      0.6413139598
          0,           0,         788,      -6.371184793,      -2.969585112,      -2.890527819,      0.6402665372
          0,           0,         789,      -6.365441178,      -2.965391941,      -2.891388954,       0.645680077
          0,           0,         790,       -6.36484999,      -2.963412498,      -2.889637392,      0.6472694202
          0,           0,         791,      -6.369906502,      -2.974821754,      -2.886603697,       0.642967068
          0,           0,         792,      -6.375740189,      -2.996427164,      -2.883609102,      0.6363785741
          0,           0,         793,      -6.356915049,      -2.999479087,      -2.885276648,      0.6559852894
          0,           0,         794,      -6.357132129,      -2.996119492,      -2.886675951,      0.6563357765
          0,           0,         795,      -6.481106637,      -3.020135376,       -2.93634307,      0.5339178735
          0,           0,         796,      -6.605038165,      -3.043150724,      -2.969713761,      0.4081733867
          0,           0,         797,      -6.692421908,      -3.056604013,       -2.98050645,       0.318575139
          0,           0,         798,      -6.741910737,      -3.063392857,      -2.983938613,      0.2668950785
          0,           0,         799,      -6.765245136,      -3.066639677,       -2.98505374,      0.2424346974
          0,           0,         800,      -6.775519466,      -3.068223664,      -2.985406776,      0.2314328848
          0,           0,         801,      -6.780190034,      -3.069007401,      -2.985545793,      0.2263639871
          0,           0,         802,      -6.782412369,      -3.069395593,       -2.98560839,      0.2239316626
          0,           0,         803,      -6.783500118,      -3.069588993,      -2.985637383,      0.2227388269
          0,           0,         804,      -6.784037811,       -3.06968583,      -2.985651296,      0.2221486226
          0,           0,         805,      -6.784305052,      -3.069734481,      -2.985658081,      0.2218551477
          0,           0,         806,      -6.784486683,      -3.069767627,      -2.985662662,      0.2216555525
          0,           0,         807,      -6.784667743,      -3.069800688,      -2.985667211,      0.2214565371
          0,           0,         808,      -6.784884217,      -3.069840248,      -2.985672644,      0.2212185251
          0,           0,         809,      -6.785142768,      -3.069887547,      -2.985679128,      0.2209341481
          0,           0,         810,      -6.785451221,      -3.069944069,      -2.985686856,       0.220594674
          0,           0,         811,      -6.785818975,       -3.07001159,      -2.985696038,       0.220189707
          0,           0,         812,      -6.786255511,      -3.070091815,      -2.985706943,      0.2197084611
          0,           0,         813,      -6.786773108,      -3.070186919,      -2.985719911,       0.219137166
          0,           0,         814,      -6.787387513,      -3.070300112,      -2.985735274,      0.2184584339
          0,           0,         815,      -6.788115592,      -3.070434848,      -2.985753478,      0.2176533237
          0,           0,         816,      -6.788978992,      -3.070594643,      -2.985774836,      0.2166976799
          0,           0,         817,      -6.790000296,      -3.070783814,      -2.985800071,      0.2155656318
          0,           0,         818,       -6.79120633,      -3.071006948,      -2.985829464,        0.21422765
          0,           0,         819,      -6.792625399,      -3.071270003,      -2.985863858,      0.2126508972
          0,           0,         820,      -6.794285392,      -3.071578428,       -2.98590388,      0.2108030848
          0,           0,         821,      -6.796222223,      -3.071937094,      -2.985950292,      0.2086417418
          0,           0,         822,      -6.798473648,      -3.072354511,      -2.986003115,       0.206125899
          0,           0,         823,        -6.8010595,      -3.072834324,      -2.986063389,      0.2032346879
          0,           0,         824,      -6.804002971,      -3.073357177,      -2.986140856,      0.1999443979
          0,           0,         825,      -6.807363974,      -3.073951373,      -2.986229643,      0.1961712171
          0,           0,         826,      -6.811180116,      -3.074621787,      -2.986330002,      0.1918718053
          0,           0,         827,      -6.815469999,      -3.075376927,      -2.986441309,      0.1870157122
          0,           0,         828,      -6.820191561,       -3.07621003,       -2.98656716,      0.1816446196
