"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus"
64, 4.776316415570301e-01, 4.056089826557133e-02, 7.098766402857370e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.141240049926836e+03, 2.056496019970734e+03, 1.687732876907635e+03, 0.000000000000000e+00, -4.477704037516814e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.341637780535595e-07, -1.045076401648631e-03, 4.617254123152423e-04, -0.000000000000000e+00, 0.000000000000000e+00
65, 4.787371989351064e-01, 4.006701548403634e-02, 7.098015886761854e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.140248091304900e+03, 2.056099236521959e+03, 1.687585662937424e+03, 0.000000000000000e+00, -4.507465739149347e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.341197320164862e-07, -1.030777932097112e-03, 4.653828777204816e-04, -0.000000000000000e+00, 0.000000000000000e+00
66, 4.798206866374378e-01, 3.957257278123803e-02, 7.100226263210318e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.142611502356318e+03, 2.057044600942526e+03, 1.687835985157163e+03, 0.000000000000000e+00, -4.436556395763600e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.341946265146296e-07, -1.069868966068667e-03, 4.932475267442317e-04, -0.000000000000000e+00, 0.000000000000000e+00
67, 4.808811659156643e-01, 3.907857068928038e-02, 7.101268809222606e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.143915264937295e+03, 2.057566105974918e+03, 1.688016031768683e+03, 0.000000000000000e+00, -4.397439650289870e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.342484913074247e-07, -8.458109117898111e-04, 3.979121801381601e-04, -0.000000000000000e+00, 0.000000000000000e+00
68, 4.819177299871449e-01, 3.858601765467857e-02, 7.101004894435608e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.143841123295651e+03, 2.057536449318260e+03, 1.688054437232635e+03, 0.000000000000000e+00, -4.399664119505011e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.342599807138105e-07, -6.765476925750389e-04, 3.245579888476621e-04, -0.000000000000000e+00, 0.000000000000000e+00
69, 4.829295043762601e-01, 3.809592804849337e-02, 7.099119449982810e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.142514786887584e+03, 2.057005914755033e+03, 1.688067385625827e+03, 0.000000000000000e+00, -4.439458146764119e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.342638543320595e-07, -7.162054998966367e-04, 3.501226899556615e-04, -0.000000000000000e+00, 0.000000000000000e+00
70, 4.839156472021011e-01, 3.760932011506157e-02, 7.100709788733091e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.144466299641346e+03, 2.057786519856538e+03, 1.688329765483109e+03, 0.000000000000000e+00, -4.380906974341044e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.343423439003197e-07, -7.806063847475250e-04, 3.886149575543499e-04, -0.000000000000000e+00, 0.000000000000000e+00
71, 4.848753494092374e-01, 3.712721385440892e-02, 7.101286876326821e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.144967325195351e+03, 2.057986930078140e+03, 1.688356978040799e+03, 0.000000000000000e+00, -4.365874721262282e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.343504840110374e-07, -6.484353133682184e-04, 3.285346738811648e-04, -0.000000000000000e+00, 0.000000000000000e+00
72, 4.858078349380777e-01, 3.665062883476730e-02, 7.102587851339702e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.145563596828665e+03, 2.058225438731466e+03, 1.688243357982369e+03, 0.000000000000000e+00, -4.347984803225190e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.343164962877439e-07, -4.192441749192936e-04, 2.160410730246063e-04, -0.000000000000000e+00, 0.000000000000000e+00
73, 4.867123608313653e-01, 3.618058193311547e-02, 7.103817093933659e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.145385428208576e+03, 2.058154171283430e+03, 1.687892778354123e+03, 0.000000000000000e+00, -4.353330390424230e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.342116177550074e-07, -1.436522081967325e-04, 7.524337776264343e-05, -0.000000000000000e+00, 0.000000000000000e+00
74, 4.875882172735848e-01, 3.571808500328619e-02, 7.105935245759739e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.145201415433179e+03, 2.058080566173271e+03, 1.687329302218420e+03, 0.000000000000000e+00, -4.358851319621084e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.340430245082322e-07, 1.288688027705390e-04, -6.856870494173431e-05, -0.000000000000000e+00, 0.000000000000000e+00
75, 4.884347275604792e-01, 3.526414247289667e-02, 7.108434427574595e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.144296036853125e+03, 2.057718414741249e+03, 1.686439263786826e+03, 0.000000000000000e+00, -4.386015363128732e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.337766599976249e-07, 3.569608775450310e-04, -1.928231687438391e-04, -0.000000000000000e+00, 0.000000000000000e+00
76, 4.892512479964899e-01, 3.481974887212722e-02, 7.111701442336861e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.143280875873081e+03, 2.057312350349232e+03, 1.685331893190052e+03, 0.000000000000000e+00, -4.416473204342026e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.334451457949580e-07, 4.868474932365381e-04, -2.668285704177210e-04, -0.000000000000000e+00, 0.000000000000000e+00
77, 4.900371677187192e-01, 3.438588629916013e-02, 7.114555882567463e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.142154590014652e+03, 2.056861836005860e+03, 1.684286809732148e+03, 0.000000000000000e+00, -4.450265121595647e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.331321685565272e-07, 5.425840640698909e-04, -3.015428537592897e-04, -0.000000000000000e+00, 0.000000000000000e+00
78, 4.907919084469403e-01, 3.396352182885930e-02, 7.115557946545052e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.141145356575650e+03, 2.056458142630259e+03, 1.683719093594852e+03, 0.000000000000000e+00, -4.480545118991658e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.329621064934489e-07, 5.253118852817520e-04, -2.958588525019694e-04, -0.000000000000000e+00, 0.000000000000000e+00
79, 4.915149241602404e-01, 3.355360487299108e-02, 7.114678426184693e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.140374075370208e+03, 2.056149630148082e+03, 1.683674610932819e+03, 0.000000000000000e+00, -4.503685843416584e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.329487801678034e-07, 4.510400706911176e-04, -2.572828988437368e-04, -0.000000000000000e+00, 0.000000000000000e+00
80, 4.922057007020230e-01, 3.315706450192347e-02, 7.110844400009225e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.139656900547493e+03, 2.055862760218997e+03, 1.684347385261856e+03, 0.000000000000000e+00, -4.525203215835133e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.331503123811455e-07, 3.090391811260781e-04, -1.784353337518519e-04, -0.000000000000000e+00, 0.000000000000000e+00
81, 4.928637553163109e-01, 3.277480673926785e-02, 7.103110652111089e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.139397731821502e+03, 2.055759092728601e+03, 1.686096248289790e+03, 0.000000000000000e+00, -4.532979046524886e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.336739840523121e-07, 1.277294900014898e-04, -7.460580769441776e-05, -0.000000000000000e+00, 0.000000000000000e+00
82, 4.934886361195267e-01, 3.240771184231823e-02, 7.092210971901939e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.139217766730988e+03, 2.055687106692395e+03, 1.688628396682822e+03, 0.000000000000000e+00, -4.538378533166502e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.344316697009881e-07, -5.089288911599157e-05, 3.005346532423913e-05, -0.000000000000000e+00, 0.000000000000000e+00
83, 4.940799215131655e-01, 3.205663158237354e-02, 7.081622983007802e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.138774513515053e+03, 2.055509805406021e+03, 1.691007265117634e+03, 0.000000000000000e+00, -4.551677444702296e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.351429204918770e-07, -2.235595396431216e-04, 1.333912764312879e-04, -0.000000000000000e+00, 0.000000000000000e+00
84, 4.946372195439653e-01, 3.172238654008221e-02, 7.074752974995314e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.138386300309503e+03, 2.055354520123801e+03, 1.692521461576104e+03, 0.000000000000000e+00, -4.563324992632116e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.355953588167968e-07, -4.493108961612180e-04, 2.707181804569441e-04, -0.000000000000000e+00, 0.000000000000000e+00
85, 4.951601672193107e-01, 3.140576343180649e-02, 7.071174170840287e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.138207339710677e+03, 2.055282935884271e+03, 1.693319089270500e+03, 0.000000000000000e+00, -4.568694341542892e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.358335985134650e-07, -7.142197544902843e-04, 4.342867379074516e-04, -0.000000000000000e+00, 0.000000000000000e+00
86, 4.956484297866245e-01, 3.110751248365612e-02, 7.069088615527193e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.137917667910028e+03, 2.055167067164011e+03, 1.693723169328108e+03, 0.000000000000000e+00, -4.577385354969895e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.359542677331093e-07, -1.038709614129362e-03, 6.370146979528599e-04, -0.000000000000000e+00, 0.000000000000000e+00
87, 4.961016999863948e-01, 3.082834487027761e-02, 7.068037459869417e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.138022243020525e+03, 2.055208897208209e+03, 1.694009537636614e+03, 0.000000000000000e+00, -4.574247791398246e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.360397754526815e-07, -1.401478272945446e-03, 8.663370508479822e-04, -0.000000000000000e+00, 0.000000000000000e+00
88, 4.965196972892246e-01, 3.056893023570173e-02, 7.067855306444489e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.138539444053498e+03, 2.055415777621399e+03, 1.694223721746183e+03, 0.000000000000000e+00, -4.558730225960522e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.361037242388595e-07, -1.752222946369231e-03, 1.091108501411293e-03, -0.000000000000000e+00, 0.000000000000000e+00
89, 4.969021671278468e-01, 3.032989431354427e-02, 7.068325089563363e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.139309510766089e+03, 2.055723804306435e+03, 1.694364999512217e+03, 0.000000000000000e+00, -4.535625939924314e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.361459029985073e-07, -2.040450885446529e-03, 1.279127447604385e-03, -0.000000000000000e+00, 0.000000000000000e+00
90, 4.972488801354178e-01, 3.011181666362769e-02, 7.069396072245017e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.140360248419639e+03, 2.056144099367855e+03, 1.694454672966331e+03, 0.000000000000000e+00, -4.504100692955898e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.361726741834848e-07, -2.252158697512090e-03, 1.420446953670413e-03, -0.000000000000000e+00, 0.000000000000000e+00
91, 4.975596314015597e-01, 2.991522854164537e-02, 7.070940794739819e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.141596606570239e+03, 2.056638642628095e+03, 1.694491962032711e+03, 0.000000000000000e+00, -4.467006280371107e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.361838062617744e-07, -2.361854303433213e-03, 1.497769670106651e-03, -0.000000000000000e+00, 0.000000000000000e+00
92, 4.978342397575681e-01, 2.974061091783411e-02, 7.072702097924296e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.142841408384508e+03, 2.057136563353803e+03, 1.694480126884541e+03, 0.000000000000000e+00, -4.429658532825319e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.361802730745906e-07, -2.349540746583367e-03, 1.497154837272844e-03, -0.000000000000000e+00, 0.000000000000000e+00
93, 4.980725471019311e-01, 2.958839265976468e-02, 7.074599110569067e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.143960835006740e+03, 2.057584334002696e+03, 1.694394495311155e+03, 0.000000000000000e+00, -4.396072413007775e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.361547087840549e-07, -2.189521313327881e-03, 1.401035442176578e-03, -0.000000000000000e+00, 0.000000000000000e+00
94, 4.982744177768206e-01, 2.945894889331489e-02, 7.076593407102127e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.144798275959770e+03, 2.057919310383907e+03, 1.694192759048520e+03, 0.000000000000000e+00, -4.370946699870394e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.360944800049474e-07, -1.843907563556277e-03, 1.184072605469919e-03, -0.000000000000000e+00, 0.000000000000000e+00
95, 4.984397380055205e-01, 2.935259955467031e-02, 7.079436654560670e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.145682072128404e+03, 2.058272828851361e+03, 1.693803255397357e+03, 0.000000000000000e+00, -4.344430192736718e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.359781817153087e-07, -1.315366132849666e-03, 8.471238833576071e-04, -0.000000000000000e+00, 0.000000000000000e+00
96, 4.985684153998728e-01, 2.926960814482049e-02, 7.084241533869487e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.146723257242932e+03, 2.058689302897173e+03, 1.692996929400871e+03, 0.000000000000000e+00, -4.313191550279685e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.357373815205248e-07, -6.120953409813377e-04, 3.950947521386261e-04, -0.000000000000000e+00, 0.000000000000000e+00
97, 4.986603785457506e-01, 2.921018069650006e-02, 7.092053042496638e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.147385108207665e+03, 2.058954043283065e+03, 1.691349659658424e+03, 0.000000000000000e+00, -4.293334057737192e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.352452466735200e-07, 4.066440469557536e-04, -2.629048256810197e-04, -0.000000000000000e+00, 0.000000000000000e+00
98, 4.987155766733447e-01, 2.917446496188502e-02, 7.106449136356813e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.148553980807031e+03, 2.059421592322812e+03, 1.688306654484349e+03, 0.000000000000000e+00, -4.258264411907743e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.343354306349861e-07, 2.320916517665765e-03, -1.501983161945413e-03, -0.000000000000000e+00, 0.000000000000000e+00
99, 4.987339794176840e-01, 2.916254982761404e-02, 7.111482278941714e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.143092292375957e+03, 2.057236916950382e+03, 1.685322035888682e+03, 0.000000000000000e+00, -4.422131268751255e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.334421942704802e-07, -3.692364327199026e-03, -7.945281341497600e-03, -0.000000000000000e+00, 0.000000000000000e+00
100, 4.987130071074008e-01, 2.916893573385119e-02, 7.123691304662870e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.151024338356731e+03, 2.060409735342692e+03, 1.685028395908151e+03, 0.000000000000000e+00, -4.184146356281214e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.333542667019001e-07, 2.111336789735641e-02, -6.426598567163258e-03, -0.000000000000000e+00, 0.000000000000000e+00
101, 4.986501148308383e-01, 2.918807697403042e-02, 7.128165454207015e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.154781495717947e+03, 2.061912598287179e+03, 1.685199039175079e+03, 0.000000000000000e+00, -4.071420488590494e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.334053651554497e-07, 1.920936979797832e-02, -5.842938416856740e-03, -0.000000000000000e+00, 0.000000000000000e+00
102, 4.985453764868399e-01, 2.921992415268104e-02, 7.132118917121316e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.157934375072150e+03, 2.063173750028860e+03, 1.685295069433460e+03, 0.000000000000000e+00, -3.976824753901481e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.334341197855645e-07, 1.776472362018723e-02, -5.397177897404667e-03, -0.000000000000000e+00, 0.000000000000000e+00
103, 4.983989150274915e-01, 2.926439507812492e-02, 7.137074723908060e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.161537298094971e+03, 2.064614919237988e+03, 1.685301238313198e+03, 0.000000000000000e+00, -3.868726373949992e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.334359669210197e-07, 1.673605252948841e-02, -5.076282072559114e-03, -0.000000000000000e+00, 0.000000000000000e+00
104, 4.982109021417280e-01, 2.932137496486217e-02, 7.142978906291297e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.165895125504824e+03, 2.066358050201929e+03, 1.685329921048352e+03, 0.000000000000000e+00, -3.737978622713136e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.334445552867864e-07, 1.592294255592581e-02, -4.819402153138704e-03, -0.000000000000000e+00, 0.000000000000000e+00
105, 4.979815578174929e-01, 2.939071671933103e-02, 7.149524026516644e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.170789926577250e+03, 2.068315970630900e+03, 1.685382490792101e+03, 0.000000000000000e+00, -3.591120068488540e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.334602958427505e-07, 1.518820637702433e-02, -4.585049348229462e-03, -0.000000000000000e+00, 0.000000000000000e+00
106, 4.977111497874329e-01, 2.947224131138504e-02, 7.156425241126093e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.175965913303282e+03, 2.070386365321312e+03, 1.685442661425188e+03, 0.000000000000000e+00, -3.435825110425201e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.334783119431948e-07, 1.449503329702274e-02, -4.362268865782194e-03, -0.000000000000000e+00, 0.000000000000000e+00
107, 4.973999928643513e-01, 2.956573823439308e-02, 7.163502178582897e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.181272717021359e+03, 2.072509086808544e+03, 1.685503925909696e+03, 0.000000000000000e+00, -3.276605254488469e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.334966551974857e-07, 1.384115057006207e-02, -4.150554448766676e-03, -0.000000000000000e+00, 0.000000000000000e+00
108, 4.970484481737471e-01, 2.967096605734927e-02, 7.170657478455638e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.186635143849880e+03, 2.074654057539951e+03, 1.685564725792015e+03, 0.000000000000000e+00, -3.115716540214067e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.335148589820442e-07, 1.322788880775751e-02, -3.950452238241990e-03, -0.000000000000000e+00, 0.000000000000000e+00
109, 4.966569222917247e-01, 2.978765307276721e-02, 7.177827373605426e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.192007240943143e+03, 2.076802896377257e+03, 1.685625116458659e+03, 0.000000000000000e+00, -2.954537689307288e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.335329398876789e-07, 1.265272130068574e-02, -3.761321723851103e-03, -0.000000000000000e+00, 0.000000000000000e+00
110, 4.962258662973371e-01, 2.991549804441036e-02, 7.184937316059572e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.197329651277492e+03, 2.078931860510997e+03, 1.685683337101152e+03, 0.000000000000000e+00, -2.794849588580190e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.335503707527176e-07, 1.211475957811588e-02, -3.582988549815144e-03, -0.000000000000000e+00, 0.000000000000000e+00
111, 4.957557747490138e-01, 3.005417105906386e-02, 7.191947722322485e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.202574249022739e+03, 2.081029699609095e+03, 1.685739560350774e+03, 0.000000000000000e+00, -2.637496096383055e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.335672032974216e-07, 1.161523483525064e-02, -3.415876231835469e-03, -0.000000000000000e+00, 0.000000000000000e+00
112, 4.952471845951143e-01, 3.020331448657212e-02, 7.198837874238693e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.207726280901667e+03, 2.083090512360666e+03, 1.685793870280498e+03, 0.000000000000000e+00, -2.482919854802842e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.335834627244672e-07, 1.115234000719890e-02, -3.259480733112501e-03, -0.000000000000000e+00, 0.000000000000000e+00
113, 4.947006740288282e-01, 3.036254405223999e-02, 7.205601314280846e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.212782200934892e+03, 2.085112880373956e+03, 1.685846639130450e+03, 0.000000000000000e+00, -2.331227253741407e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.335992605035100e-07, 1.072017876475360e-02, -3.112093365887525e-03, -0.000000000000000e+00, 0.000000000000000e+00
114, 4.941168612976110e-01, 3.053145002541538e-02, 7.212188534910218e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.217699002286654e+03, 2.087079600914661e+03, 1.685895550761174e+03, 0.000000000000000e+00, -2.183708625865581e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.336139032768730e-07, 1.031693724860095e-02, -2.973201694069792e-03, -0.000000000000000e+00, 0.000000000000000e+00
115, 4.934964034771172e-01, 3.070959852763201e-02, 7.218600586338376e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.222485309473570e+03, 2.088994123789427e+03, 1.685943158232290e+03, 0.000000000000000e+00, -2.040105210089414e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.336281553968177e-07, 9.941749186239912e-03, -2.842555738422296e-03, -0.000000000000000e+00, 0.000000000000000e+00
116, 4.928399952191495e-01, 3.089653296308906e-02, 7.224820369924030e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.227129834586138e+03, 2.090851933834454e+03, 1.685989817760541e+03, 0.000000000000000e+00, -1.900755677187241e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.336421235187531e-07, 9.592069294415263e-03, -2.719414556601377e-03, -0.000000000000000e+00, 0.000000000000000e+00
117, 4.921483674825336e-01, 3.109177557347837e-02, 7.230839269834328e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.231624592973847e+03, 2.092649837189538e+03, 1.686034971219277e+03, 0.000000000000000e+00, -1.765899590363527e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.336556405771103e-07, 9.266983455015114e-03, -2.603499006802666e-03, -0.000000000000000e+00, 0.000000000000000e+00
118, 4.914222862550372e-01, 3.129482911824234e-02, 7.236668570904372e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.235980067231601e+03, 2.094392026892640e+03, 1.686079372445018e+03, 0.000000000000000e+00, -1.635222440671054e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.336689322540742e-07, 8.964144129305157e-03, -2.494120746720242e-03, -0.000000000000000e+00, 0.000000000000000e+00
119, 4.906625512735263e-01, 3.150517868026059e-02, 7.242301493507182e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.240188448393526e+03, 2.096075379357410e+03, 1.686122092475328e+03, 0.000000000000000e+00, -1.508958520253947e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.336817204769157e-07, 8.680619094244536e-03, -2.390437807426925e-03, -0.000000000000000e+00, 0.000000000000000e+00
120, 4.898699947484946e-01, 3.172229359572960e-02, 7.247732844801849e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.244244212640334e+03, 2.097697685056133e+03, 1.686162570748009e+03, 0.000000000000000e+00, -1.387273560079073e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.336938374660422e-07, 8.415238207632207e-03, -2.292106043460940e-03, -0.000000000000000e+00, 0.000000000000000e+00
121, 4.890454800979677e-01, 3.194562950562672e-02, 7.252964403539194e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.248148464025136e+03, 2.099259385610054e+03, 1.686200756868458e+03, 0.000000000000000e+00, -1.270134435277582e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.337052681629477e-07, 8.167755271455241e-03, -2.199030064465999e-03, -0.000000000000000e+00, 0.000000000000000e+00
122, 4.881899006945733e-01, 3.217463052465490e-02, 7.258013614594584e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.251916084705929e+03, 2.100766433882371e+03, 1.686237384248958e+03, 0.000000000000000e+00, -1.157094636956677e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.337162321301804e-07, 7.935936086783254e-03, -2.110575375606206e-03, -0.000000000000000e+00, 0.000000000000000e+00
123, 4.873041786283460e-01, 3.240873152196116e-02, 7.262865954666368e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.255531580329568e+03, 2.102212632131827e+03, 1.686270859417785e+03, 0.000000000000000e+00, -1.048619041679843e-01, 0.000000000000000e+00, 0.000000000000000e+00, 8.337262524060079e-07, 7.719074991680707e-03, -2.026526033389411e-03, -0.000000000000000e+00, 0.000000000000000e+00
124, 4.863892634866076e-01, 3.264736050623492e-02, 7.267545812862015e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.259016671297032e+03, 2.103606668518813e+03, 1.686302497004284e+03, 0.000000000000000e+00, -9.440559729769679e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.337357225292632e-07, 7.515080892363476e-03, -1.946305998533901e-03, -0.000000000000000e+00, 0.000000000000000e+00
125, 4.854461311510840e-01, 3.288994110604302e-02, 7.272020485063102e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.262339891186349e+03, 2.104935956474539e+03, 1.686329803178330e+03, 0.000000000000000e+00, -8.443495168628239e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.337438960461197e-07, 7.325275928978101e-03, -1.870230844168484e-03, -0.000000000000000e+00, 0.000000000000000e+00
126, 4.844757826113095e-01, 3.313589513447363e-02, 7.276339148558444e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.265551028951062e+03, 2.106220411580424e+03, 1.686357336514129e+03, 0.000000000000000e+00, -7.480058570155390e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.337521374852190e-07, 7.147967095567470e-03, -1.797828916591629e-03, -0.000000000000000e+00, 0.000000000000000e+00
127, 4.834792427923669e-01, 3.338464522537252e-02, 7.280470652810118e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.268621239535082e+03, 2.107448495814032e+03, 1.686383081077080e+03, 0.000000000000000e+00, -6.558904306963188e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.337598434313739e-07, 6.980650544809733e-03, -1.728444782428314e-03, -0.000000000000000e+00, 0.000000000000000e+00
128, 4.824575593941436e-01, 3.363561752669104e-02, 7.284417738662721e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.271553406058510e+03, 2.108621362423403e+03, 1.686407329696013e+03, 0.000000000000000e+00, -5.679167357484095e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.337671015475000e-07, 6.824708735047549e-03, -1.662401893862558e-03, -0.000000000000000e+00, 0.000000000000000e+00
129, 4.814118017385720e-01, 3.388824443476118e-02, 7.288203900101778e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.274369272167013e+03, 2.109747708866805e+03, 1.686431602661220e+03, 0.000000000000000e+00, -4.834323982919878e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.337743668934495e-07, 6.678586564339103e-03, -1.599291322140876e-03, -0.000000000000000e+00, 0.000000000000000e+00
130, 4.803430596207952e-01, 3.414196735170370e-02, 7.291815487350093e-04, 0.000000000000000e+00, 0.000000000000000e+00, 5.277054024318356e+03, 2.110821609727342e+03, 1.686454324321868e+03, 0.000000000000000e+00, -4.028818685434701e-02, 0.000000000000000e+00, 0.000000000000000e+00, 8.337811678531961e-07, 6.540907580118592e-03, -1.538765686358135e-03, -0.000000000000000e+00, 0.000000000000000e+00
