"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         105,      -5.686798173,      -2.548645571,      -2.549046484,       1.315280999
          0,           0,         106,      -5.686122176,      -2.547331984,       -2.54832625,        1.31588695
          0,           0,         107,      -5.685421353,      -2.546038368,      -2.547699243,       1.316514599
          0,           0,         108,      -5.684682135,      -2.544765421,      -2.547184298,       1.317177963
          0,           0,         109,      -5.683891755,      -2.543513827,      -2.546800632,       1.317890146
          0,           0,         110,       -5.68303921,      -2.542284449,       -2.54656781,       1.318662294
          0,           0,         111,      -5.682116169,      -2.541078364,      -2.546505243,        1.31950266
          0,           0,         112,      -5.681117765,      -2.539896734,      -2.546631417,       1.320415717
          0,           0,         113,      -5.680042882,       -2.53874068,      -2.546962561,       1.321402026
          0,           0,         114,      -5.678894182,      -2.537611106,      -2.547511149,       1.322458366
          0,           0,         115,      -5.677678105,      -2.536508604,      -2.548284341,       1.323577797
          0,           0,         116,      -5.676404521,      -2.535433377,      -2.549282376,       1.324750137
          0,           0,         117,      -5.675086262,      -2.534385242,      -2.550497138,       1.325962511
          0,           0,         118,      -5.673738598,      -2.533363749,      -2.551911029,        1.32719988
          0,           0,         119,        -5.6723787,      -2.532368428,      -2.553496263,       1.328445553
          0,           0,         120,      -5.671024979,      -2.531399032,      -2.555214634,       1.329681795
          0,           0,         121,      -5.669696538,      -2.530455932,      -2.557018029,       1.330890244
          0,           0,         122,      -5.668412575,      -2.529540506,      -2.558849651,        1.33205236
          0,           0,         123,      -5.667191737,      -2.528655433,      -2.560646097,       1.333149945
          0,           0,         124,      -5.666051451,       -2.52780496,       -2.56234029,         1.3341657
          0,           0,         125,      -5.665007217,      -2.526995014,      -2.563865179,       1.335083836
          0,           0,         126,      -5.664071787,      -2.526233097,      -2.565158117,       1.335890892
          0,           0,         127,      -5.663254335,      -2.525528076,      -2.566165565,         1.3365766
          0,           0,         128,      -5.662559713,      -2.524889745,      -2.566847777,       1.337134706
          0,           0,         129,      -5.661987641,      -2.524328163,      -2.567182937,       1.337563936
          0,           0,         130,        -5.6615321,       -2.52385291,      -2.567170233,       1.337868827
          0,           0,         131,       -5.66118095,      -2.523472241,      -2.566831535,        1.33806035
          0,           0,         132,       -5.66091584,       -2.52319224,      -2.566211388,       1.338156253
          0,           0,         133,      -5.660712511,         -2.523016,      -2.565375171,       1.338180996
          0,           0,         134,      -5.660541515,       -2.52294293,      -2.564405646,       1.338165238
          0,           0,         135,      -5.660369425,      -2.522968226,      -2.563398128,       1.338144783
          0,           0,         136,      -5.660160467,      -2.523082584,      -2.562454885,       1.338159007
          0,           0,         137,      -5.659878606,       -2.52327216,      -2.561679163,       1.338248698
          0,           0,         138,       -5.65948986,      -2.523518812,      -2.561169262,       1.338453595
          0,           0,         139,      -5.658964787,      -2.523800587,      -2.561012953,       1.338809576
          0,           0,         140,      -5.658280908,      -2.524092505,      -2.561282641,        1.33934582
          0,           0,         141,      -5.657424789,      -2.524367512,      -2.562031179,       1.340082249
          0,           0,         142,      -5.656393662,        -2.5245976,      -2.563288549,       1.341027375
          0,           0,         143,      -5.655196328,      -2.524755025,      -2.565059357,       1.342176897
          0,           0,         144,      -5.653853222,       -2.52481352,      -2.567321193,       1.343513248
          0,           0,         145,      -5.652395693,      -2.524749509,      -2.570024088,       1.345006015
          0,           0,         146,      -5.650864478,      -2.524543119,      -2.573091138,       1.346613346
          0,           0,         147,      -5.649307506,      -2.524178985,      -2.576420543,       1.348284196
          0,           0,         148,      -5.647777301,      -2.523646857,      -2.579889288,         1.3499611
          0,           0,         149,      -5.646328123,      -2.522941873,       -2.58335872,       1.351583321
          0,           0,         150,      -5.645013118,      -2.522064607,      -2.586681889,       1.353090063
          0,           0,         151,      -5.643881686,      -2.521020823,      -2.589712657,        1.35442348
          0,           0,         152,      -5.642977146,      -2.519821037,      -2.592315645,       1.355531411
          0,           0,         153,      -5.642334849,      -2.518479897,      -2.594376369,       1.356369632
          0,           0,         154,      -5.641980835,      -2.517015495,      -2.595810134,       1.356903514
          0,           0,         155,      -5.641930974,      -2.515448594,      -2.596568579,        1.35710916
          0,           0,         156,      -5.642190725,      -2.513801922,      -2.596642856,       1.356973858
          0,           0,         157,      -5.642755299,      -2.512099466,      -2.596062928,       1.356496111
          0,           0,         158,      -5.643610293,      -2.510365806,      -2.594893214,        1.35568518
          0,           0,         159,      -5.644732694,        -2.5086256,      -2.593225331,       1.354560201
          0,           0,         160,      -5.646092173,      -2.506903098,      -2.591169142,       1.353149006
          0,           0,         161,      -5.647652586,       -2.50522174,      -2.588843371,       1.351486723
          0,           0,         162,      -5.649373622,      -2.503603816,      -2.586367065,       1.349614186
          0,           0,         163,      -5.651212414,      -2.502070123,       -2.58385262,       1.347576361
          0,           0,         164,      -5.653125083,      -2.500639664,      -2.581400848,       1.345420791
          0,           0,         165,      -5.655068098,      -2.499329335,      -2.579098202,       1.343196177
          0,           0,         166,       -5.65699946,      -2.498153681,      -2.577015978,       1.340951061
          0,           0,         167,      -5.658879444,      -2.497124558,      -2.575211099,       1.338732935
          0,           0,         168,      -5.660671128,      -2.496250808,      -2.573728172,        1.33658752
          0,           0,         169,      -5.662340642,      -2.495537989,      -2.572602263,       1.334558292
          0,           0,         170,      -5.663857146,      -2.494988156,      -2.571862104,       1.332686219
          0,           0,         171,      -5.665192737,      -2.494599616,      -2.571533191,       1.331009578
          0,           0,         172,      -5.666322299,      -2.494366808,      -2.571640529,       1.329563821
          0,           0,         173,       -5.66722353,      -2.494280338,      -2.572210869,       1.328381224
          0,           0,         174,      -5.667877136,      -2.494327153,      -2.573274055,       1.327490357
          0,           0,         175,      -5.668267263,      -2.494490836,      -2.574863516,       1.326915331
          0,           0,         176,      -5.668382098,       -2.49475208,      -2.577015765,       1.326674902
          0,           0,         177,      -5.668214799,      -2.495089352,      -2.579769062,       1.326781241
          0,           0,         178,      -5.667764459,      -2.495479734,      -2.583161222,       1.327238683
          0,           0,         179,      -5.667037062,      -2.495899973,      -2.587226776,       1.328042581
          0,           0,         180,      -5.666046255,      -2.496327536,      -2.591993536,       1.329178444
          0,           0,         181,      -5.664813818,      -2.496741829,      -2.597478747,       1.330621425
          0,           0,         182,      -5.663369733,      -2.497125314,      -2.603684937,       1.332336372
          0,           0,         183,      -5.661751731,      -2.497464569,      -2.610595591,       1.334278491
          0,           0,         184,      -5.660004269,      -2.497751177,      -2.618170825,       1.336394722
          0,           0,         185,      -5.658177202,      -2.497982373,      -2.626343236,       1.338625401
          0,           0,         186,      -5.656323984,      -2.498161401,      -2.635014269,       1.340906488
          0,           0,         187,      -5.654499573,      -2.498297547,      -2.644051575,       1.343172108
          0,           0,         188,      -5.652758403,      -2.498405787,      -2.653287935,       1.345356942
          0,           0,         189,       -5.65115225,      -2.498506135,      -2.662522722,       1.347398713
          0,           0,         190,      -5.649728368,      -2.498622715,       -2.67152664,       1.349240322
          0,           0,         191,      -5.648527879,      -2.498782533,      -2.680050683,        1.35083166
          0,           0,         192,      -5.647584386,      -2.499014154,      -2.687839619,        1.35213118
          0,           0,         193,      -5.646923056,      -2.499346213,      -2.694649651,       1.353106905
          0,           0,         194,      -5.646560051,      -2.499805915,      -2.700268749,       1.353737068
          0,           0,         195,      -5.646502252,      -2.500417594,      -2.704536947,       1.354010462
          0,           0,         196,      -5.646747381,      -2.501201391,      -2.707363172,       1.353926347
          0,           0,         197,      -5.647284496,      -2.502172047,      -2.708735385,       1.353493957
          0,           0,         198,      -5.648094707,      -2.503337923,      -2.708721828,       1.352731813
          0,           0,         199,      -5.649152125,      -2.504700201,      -2.707463212,        1.35166679
          0,           0,         200,      -5.650425105,      -2.506252381,      -2.705157592,       1.350332848
          0,           0,         201,      -5.651877641,      -2.507980059,      -2.702041061,       1.348769566
          0,           0,         202,      -5.653470844,      -2.509860984,      -2.698367743,        1.34702061
          0,           0,         203,       -5.65516453,      -2.511865476,      -2.694391796,       1.345132008
          0,           0,         204,      -5.656918845,      -2.513957194,      -2.690353291,       1.343150322
          0,           0,         205,      -5.658695823,      -2.516094314,      -2.686468394,       1.341120831
          0,           0,         206,      -5.660460782,      -2.518231004,      -2.682923604,       1.339085872
          0,           0,         207,      -5.662183551,      -2.520319287,      -2.679873187,       1.337083292
          0,           0,         208,      -5.663839505,      -2.522311135,      -2.677438932,       1.335145056
          0,           0,         209,      -5.665410227,      -2.524160815,       -2.67571124,       1.333296248
          0,           0,         210,      -5.666883879,      -2.525827229,      -2.674750978,       1.331554397
          0,           0,         211,      -5.668255198,      -2.527276144,      -2.674591545,       1.329929264
          0,           0,         212,       -5.66952519,      -2.528482172,      -2.675240832,       1.328422971
          0,           0,         213,      -5.670700504,      -2.529430284,      -2.676683047,       1.327030542
          0,           0,         214,      -5.671792561,      -2.530116723,      -2.678880313,       1.325740794
          0,           0,         215,      -5.672816449,      -2.530549229,      -2.681774175,       1.324537573
          0,           0,         216,      -5.673789744,      -2.530746621,      -2.685287229,       1.323401088
          0,           0,         217,      -5.674731269,      -2.530737683,         -2.689325,       1.322309383
          0,           0,         218,      -5.675659856,      -2.530559444,      -2.693778391,       1.321239836
          0,           0,         219,      -5.676593185,      -2.530255031,      -2.698526728,       1.320170628
          0,           0,         220,      -5.677546793,      -2.529871334,      -2.703441877,       1.319081988
          0,           0,         221,      -5.678533252,       -2.52945654,      -2.708393132,       1.317957297
          0,           0,         222,      -5.679561591,      -2.529057804,      -2.713252903,       1.316783876
          0,           0,         223,       -5.68063695,      -2.528719087,      -2.717902888,       1.315553553
          0,           0,         224,      -5.681760507,       -2.52847937,      -2.722240058,       1.314262864
          0,           0,         225,      -5.682929649,      -2.528371193,       -2.72618199,       1.312913007
          0,           0,         226,      -5.684138459,      -2.528419653,      -2.729670753,       1.311509394
          0,           0,         227,      -5.685378325,      -2.528641785,      -2.732674828,       1.310061069
          0,           0,         228,       -5.68663882,      -2.529046381,      -2.735188601,       1.308579767
          0,           0,         229,      -5.687908671,      -2.529634118,      -2.737229669,       1.307078869
          0,           0,         230,      -5.689176837,      -2.530398088,      -2.738834111,       1.305572167
          0,           0,         231,      -5.690433529,      -2.531324598,      -2.740050342,        1.30407268
          0,           0,         232,      -5.691671196,      -2.532394226,      -2.740932371,       1.302591441
          0,           0,         233,      -5.692885329,       -2.53358307,      -2.741533224,       1.301136459
          0,           0,         234,      -5.694075019,      -2.534864151,      -2.741899205,       1.299711944
          0,           0,         235,      -5.695243249,       -2.53620887,      -2.742065578,       1.298317784
          0,           0,         236,      -5.696396826,      -2.537588461,      -2.742053897,       1.296949456
          0,           0,         237,      -5.697546064,      -2.538975365,      -2.741871273,       1.295598178
          0,           0,         238,      -5.698704069,      -2.540344448,      -2.741511378,       1.294251582
          0,           0,         239,      -5.699885845,      -2.541674015,      -2.740957166,       1.292894579
          0,           0,         240,      -5.701107168,      -2.542946548,      -2.740184997,       1.291510521
          0,           0,         241,      -5.702383315,      -2.544149103,      -2.739169652,       1.290082606
          0,           0,         242,      -5.703727829,      -2.545273472,      -2.737889816,       1.288595235
          0,           0,         243,      -5.705151312,      -2.546315966,      -2.736333416,        1.28703539
          0,           0,         244,      -5.706660331,      -2.547276961,      -2.734502214,       1.285393935
          0,           0,         245,      -5.708256539,      -2.548160265,      -2.732415134,       1.283666687
          0,           0,         246,      -5.709936079,      -2.548972322,          -2.73011,       1.281855195
          0,           0,         247,       -5.71168927,      -2.549721358,      -2.727643515,       1.279967231
          0,           0,         248,      -5.713500647,      -2.550416554,      -2.725089517,       1.278016885
          0,           0,         249,      -5.715349356,      -2.551067278,      -2.722535882,       1.276024268
          0,           0,         250,      -5.717209888,      -2.551682411,      -2.720080432,       1.274014841
          0,           0,         251,      -5.719053081,       -2.55226984,       -2.71782634,        1.27201846
          0,           0,         252,      -5.720847481,      -2.552836162,      -2.715877462,       1.270067951
          0,           0,         253,      -5.722560885,        -2.5533865,      -2.714333989,       1.268197497
          0,           0,         254,      -5.724161972,      -2.553924506,      -2.713288651,       1.266440884
          0,           0,         255,      -5.725621984,      -2.554452503,      -2.712823523,       1.264829655
          0,           0,         256,      -5.726916309,       -2.55497171,      -2.713007527,       1.263391346
          0,           0,         257,      -5.728025848,      -2.555482556,        -2.7138945,       1.262147915
          0,           0,         258,      -5.728938102,      -2.555985061,      -2.715521751,       1.261114447
          0,           0,         259,      -5.729647843,      -2.556479168,      -2.717908974,       1.260298324
          0,           0,         260,      -5.730157386,       -2.55696511,       -2.72105739,       1.259698806
          0,           0,         261,      -5.730476426,      -2.557443674,      -2.724949089,       1.259307105
          0,           0,         262,      -5.730621437,      -2.557916434,      -2.729546438,       1.259106951
          0,           0,         263,      -5.730614758,       -2.55838591,      -2.734791708,       1.259075514
          0,           0,         264,      -5.730483401,      -2.558855641,      -2.740606835,       1.259184648
          0,           0,         265,      -5.730257694,      -2.559330151,      -2.746893583,       1.259402361
          0,           0,         266,      -5.729969866,      -2.559814885,      -2.753534211,       1.259694331
          0,           0,         267,      -5.729652658,       -2.56031606,      -2.760392987,       1.260025414
          0,           0,         268,      -5.729338019,      -2.560840463,      -2.767318766,       1.260361094
          0,           0,         269,      -5.729055975,      -2.561395216,      -2.774148968,       1.260668713
          0,           0,         270,       -5.72883367,      -2.561987521,      -2.780715091,       1.260918533
          0,           0,         271,      -5.728694619,      -2.562624378,      -2.786849758,       1.261084568
          0,           0,         272,      -5.728658161,      -2.563312343,      -2.792395109,       1.261145182
          0,           0,         273,      -5.728739101,       -2.56405724,      -2.797211925,       1.261083505
          0,           0,         274,      -5.728947524,       -2.56486393,      -2.801188618,       1.260887644
          0,           0,         275,      -5.729288757,      -2.565736098,      -2.804249084,       1.260550748
          0,           0,         276,      -5.729763458,      -2.566676041,      -2.806358284,       1.260070933
          0,           0,         277,      -5.730367818,      -2.567684514,      -2.807524758,       1.259451097
          0,           0,         278,      -5.731093865,      -2.568760633,      -2.807799728,       1.258698617
          0,           0,         279,      -5.731929825,      -2.569901762,      -2.807272869,        1.25782501
          0,           0,         280,      -5.732860569,       -2.57110348,      -2.806065502,       1.256845484
          0,           0,         281,      -5.733868129,      -2.572359583,      -2.804322176,       1.255778437
          0,           0,         282,      -5.734932267,      -2.573662154,      -2.802201727,        1.25464489
          0,           0,         283,      -5.736031097,      -2.575001627,      -2.799868773,       1.253467857
          0,           0,         284,      -5.737141776,      -2.576366968,      -2.797486315,       1.252271648
          0,           0,         285,      -5.738241222,      -2.577745864,       -2.79520984,       1.251081126
          0,           0,         286,      -5.739306865,      -2.579124977,      -2.793182954,       1.249920915
          0,           0,         287,      -5.740317425,       -2.58049025,      -2.791534427,       1.248814571
          0,           0,         288,      -5.741253665,      -2.581827235,      -2.790376386,       1.247783759
          0,           0,         289,      -5.742099129,       -2.58312146,      -2.789803351,       1.246847429
          0,           0,         290,      -5.742840801,      -2.584358806,      -2.789891795,       1.246021055
          0,           0,         291,      -5.743469669,      -2.585525921,      -2.790699943,       1.245315971
          0,           0,         292,      -5.743981171,      -2.586610596,      -2.792267614,       1.244738808
          0,           0,         293,       -5.74437547,      -2.587602133,      -2.794615953,       1.244291122
          0,           0,         294,      -5.744657573,      -2.588491687,      -2.797746909,       1.243969179
          0,           0,         295,      -5.744837237,      -2.589272529,      -2.801642426,       1.243763978
          0,           0,         296,      -5.744928707,      -2.589940268,      -2.806263364,       1.243661459
          0,           0,         297,       -5.74495026,      -2.590492993,      -2.811548192,       1.243642941
          0,           0,         298,      -5.744923585,       -2.59093134,      -2.817411669,       1.243685742
          0,           0,         299,      -5.744873028,      -2.591258463,      -2.823743707,       1.243763969
          0,           0,         300,      -5.744824737,      -2.591479939,      -2.830408795,       1.243849432
          0,           0,         301,      -5.744805738,      -2.591603594,      -2.837246506,       1.243912639
          0,           0,         302,      -5.744842992,      -2.591639268,      -2.844073646,        1.24392383
          0,           0,         303,      -5.744962438,       -2.59159852,      -2.850688632,       1.243854037
          0,           0,         304,      -5.745188084,      -2.591494292,      -2.856878589,       1.243676105
          0,           0,         305,      -5.745541173,      -2.591340535,      -2.862429369,        1.24336563
          0,           0,         306,      -5.746039439,      -2.591151861,      -2.867138188,       1.242901803
          0,           0,         307,      -5.746696471,      -2.590943161,        -2.8708279,       1.242268147
          0,           0,         308,      -5.747521199,      -2.590729235,      -2.873361239,       1.241453129
          0,           0,         309,      -5.748517529,       -2.59052446,      -2.874652933,       1.240450605
          0,           0,         310,      -5.749684125,      -2.590342482,      -2.874677601,       1.239260118
          0,           0,         311,      -5.751014349,      -2.590195961,      -2.873471939,       1.237887021
          0,           0,         312,      -5.752496368,      -2.590096313,       -2.87113076,       1.236342428
          0,           0,         313,      -5.754113434,      -2.590053511,      -2.867797623,       1.234642977
          0,           0,         314,      -5.755844337,       -2.59007598,      -2.863651773,       1.232810396
          0,           0,         315,       -5.75766403,      -2.590170466,      -2.858893563,       1.230870891
          0,           0,         316,      -5.759544409,      -2.590341967,       -2.85373037,       1.228854338
          0,           0,         317,      -5.761455261,      -2.590593745,      -2.848364513,       1.226793296
          0,           0,         318,      -5.763365299,      -2.590927291,      -2.842983953,       1.224721884
          0,           0,         319,      -5.765243301,      -2.591342413,      -2.837755947,       1.222674547
          0,           0,         320,      -5.767059277,      -2.591837278,      -2.832823402,       1.220684744
          0,           0,         321,      -5.768785604,      -2.592408547,      -2.828303369,       1.218783653
          0,           0,         322,       -5.77039808,      -2.593051513,       -2.82428713,       1.216998948
          0,           0,         323,      -5.771876843,      -2.593760224,      -2.820841342,       1.215353692
          0,           0,         324,      -5.773207077,      -2.594527667,      -2.818009776,       1.213865466
          0,           0,         325,      -5.774379474,      -2.595345969,      -2.815815385,       1.212545753
          0,           0,         326,      -5.775390421,      -2.596206561,      -2.814262478,       1.211399638
          0,           0,         327,      -5.776241902,      -2.597100399,      -2.813338868,       1.210425836
          0,           0,         328,      -5.776941138,      -2.598018161,      -2.813017971,       1.209617023
          0,           0,         329,      -5.777499987,      -2.598950464,       -2.81326083,       1.208960461
          0,           0,         330,      -5.777934153,      -2.599888067,      -2.814018084,       1.208438861
          0,           0,         331,       -5.77826226,      -2.600822083,      -2.815231905,       1.208031408
          0,           0,         332,      -5.778504874,      -2.601744172,      -2.816837945,       1.207714878
          0,           0,         333,      -5.778683498,      -2.602646716,      -2.818767281,       1.207464788
          0,           0,         334,      -5.778819631,      -2.603523008,      -2.820948389,       1.207256493
          0,           0,         335,      -5.778933919,      -2.604367376,      -2.823309094,        1.20706618
          0,           0,         336,      -5.779045431,      -2.605175346,      -2.825778479,       1.206871726
          0,           0,         337,      -5.779171086,      -2.605943722,      -2.828288696,       1.206653392
          0,           0,         338,      -5.779325239,      -2.606670668,      -2.830776615,       1.206394322
          0,           0,         339,      -5.779519422,      -2.607355756,      -2.833185215,       1.206080889
          0,           0,         340,       -5.77976223,      -2.607999964,      -2.835464688,       1.205702851
          0,           0,         341,      -5.780059338,      -2.608605663,      -2.837573193,       1.205253367
          0,           0,         342,      -5.780413633,       -2.60917655,      -2.839477259,       1.204728873
          0,           0,         343,      -5.780825429,      -2.609717542,      -2.841151826,       1.204128875
          0,           0,         344,      -5.781292743,      -2.610234645,      -2.842579978,       1.203455646
          0,           0,         345,      -5.781811624,      -2.610734791,      -2.843752426,        1.20271388
