"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         287,      -6.330170329,      -2.899064423,      -3.249217967,      0.6491185878
          0,           0,         288,      -6.361573609,      -2.901312846,      -3.255164628,      0.6448147538
          0,           0,         289,      -6.399001669,       -2.91306353,      -3.270213847,      0.6244305315
          0,           0,         290,      -6.444231901,      -2.920777226,      -3.275583293,      0.5990747297
          0,           0,         291,       -6.49254195,      -2.923325466,      -3.271289983,      0.5710634873
          0,           0,         292,      -6.528812859,      -2.916939952,       -3.25678851,      0.5494254872
          0,           0,         293,      -6.532733918,       -2.89698403,       -3.23130376,      0.5481244497
          0,           0,         294,      -6.556984888,      -2.902203172,      -3.238395149,      0.5191777111
          0,           0,         295,      -6.553289077,       -2.89512322,      -3.233473032,      0.5109037471
          0,           0,         296,       -6.52249094,      -2.874658727,      -3.217481648,      0.5327600503
          0,           0,         297,      -6.537857179,      -2.883095523,      -3.234024825,      0.5075361061
          0,           0,         298,      -6.528450349,      -2.878379601,      -3.237529968,      0.5132539538
          0,           0,         299,      -6.521351546,      -2.875536132,      -3.244113814,      0.5203628216
          0,           0,         300,      -6.515289182,      -2.874086463,       -3.25244632,      0.5287631869
          0,           0,         301,      -6.542736965,      -2.892719668,       -3.27946957,      0.4973229762
          0,           0,         302,      -6.577290581,      -2.918333135,      -3.309799691,      0.4550342108
          0,           0,         303,      -6.596686137,      -2.934296703,      -3.329135345,      0.4313932432
          0,           0,         304,      -6.597735206,      -2.939889662,      -3.338027759,      0.4299152741
          0,           0,         305,      -6.571305497,      -2.933216252,       -3.33504111,      0.4594649855
          0,           0,         306,      -6.508423984,      -2.911815192,      -3.315298321,       0.528216052
          0,           0,         307,      -6.507071962,      -2.917877399,      -3.323927249,      0.5248339808
          0,           0,         308,      -6.474133071,      -2.910780231,      -3.315234608,       0.556975974
          0,           0,         309,      -6.411105158,      -2.888616332,      -3.288063483,       0.622868321
          0,           0,         310,      -6.408223194,      -2.896820901,      -3.296259854,      0.6212444221
          0,           0,         311,      -6.423694613,      -2.920031461,      -3.318466389,      0.5977516993
          0,           0,         312,      -6.442245507,      -2.946527687,      -3.342423636,      0.5695451744
          0,           0,         313,      -6.457950769,      -2.969244387,      -3.361913902,      0.5441853552
          0,           0,         314,      -6.468955855,      -2.987237831,      -3.375764134,      0.5246351905
          0,           0,         315,      -6.475836986,      -2.999661575,      -3.384365267,      0.5092410703
          0,           0,         316,      -6.476609323,      -3.005423888,      -3.388688245,       0.499818074
          0,           0,         317,      -6.465787603,      -3.002908969,      -3.389146849,      0.5044932983
          0,           0,         318,      -6.437425589,      -2.990269078,      -3.384194773,      0.5343640768
          0,           0,         319,      -6.389712179,      -2.965897439,      -3.369297817,      0.5934710286
          0,           0,         320,      -6.349843268,      -2.946559712,      -3.355235698,      0.6449644327
          0,           0,         321,      -6.299664852,      -2.916493611,      -3.326770996,      0.7087098291
          0,           0,         322,      -6.294772162,      -2.921062602,      -3.329367847,        0.71915135
          0,           0,         323,      -6.307144883,      -2.942701694,      -3.345724008,      0.7080547646
          0,           0,         324,      -6.324370951,       -2.96858931,      -3.364720975,      0.6887565605
          0,           0,         325,      -6.340369133,      -2.991076488,      -3.380645446,      0.6684495521
          0,           0,         326,      -6.356156799,      -3.008372614,      -3.390277234,      0.6479768068
          0,           0,         327,      -6.371268754,      -3.019696023,      -3.394036688,       0.626058568
          0,           0,         328,      -6.381024189,      -3.024000712,      -3.393240851,       0.606411444
          0,           0,         329,      -6.376810365,      -3.019705408,      -3.389405022,      0.6000509708
          0,           0,         330,      -6.352370084,      -3.005321069,      -3.382788466,      0.6197590765
          0,           0,         331,      -6.309571881,      -2.980155077,      -3.370572499,      0.6679539524
          0,           0,         332,      -6.294249032,      -2.983767844,      -3.374188582,      0.6876364078
          0,           0,         333,      -6.294719903,      -3.000807875,      -3.385859495,      0.6882644512
          0,           0,         334,      -6.301965256,      -3.019942811,      -3.398520551,       0.679016581
          0,           0,         335,       -6.31032864,      -3.035425259,      -3.408587208,      0.6668447986
          0,           0,         336,      -6.320045645,       -3.04798018,      -3.416057408,      0.6535937086
