"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   
          0,           0,         112,      -6.134910894,      -2.753284455,      -2.707574641,      0.8847724215
          0,           0,         113,      -6.132605504,      -2.751674474,      -2.708567072,       0.887690666
          0,           0,         114,      -6.138758854,      -2.749430991,      -2.710576303,      0.8823288575
          0,           0,         115,       -6.14523897,      -2.748697109,      -2.712309736,      0.8762723083
          0,           0,         116,      -6.153690504,      -2.748655945,      -2.714617384,       0.867868526
          0,           0,         117,       -6.16491226,      -2.749969828,      -2.717701303,      0.8563951697
          0,           0,         118,      -6.179637935,      -2.753567181,      -2.720919628,      0.8412120505
          0,           0,         119,      -6.195112321,       -2.75931856,      -2.724447049,      0.8246938047
          0,           0,         120,      -6.213427989,      -2.765937112,      -2.729106055,      0.8048847508
          0,           0,         121,      -6.230321525,      -2.772332479,      -2.733819828,      0.7860005264
          0,           0,         122,      -6.245202241,      -2.779334699,      -2.737765977,      0.7687796026
          0,           0,         123,      -6.257317837,       -2.78671821,      -2.742713333,       0.754185578
          0,           0,         124,      -6.272865766,      -2.794657821,      -2.748866702,      0.7360669328
          0,           0,         125,      -6.282103964,      -2.801856571,      -2.754530174,      0.7242321759
          0,           0,         126,      -6.287404393,      -2.809019006,      -2.759828537,      0.7166498209
          0,           0,         127,      -6.296351719,      -2.816692899,       -2.76727735,      0.7056547902
          0,           0,         128,      -6.296678455,      -2.824268814,      -2.773378048,      0.7041679765
          0,           0,         129,      -6.299654223,      -2.831157208,      -2.781062753,       0.700353341
          0,           0,         130,      -6.302803063,      -2.837765896,      -2.788677729,      0.6969544457
          0,           0,         131,      -6.306888523,      -2.844736279,      -2.797309249,      0.6930230849
          0,           0,         132,        -6.3130218,      -2.850900158,      -2.805862394,      0.6868470922
          0,           0,         133,      -6.316475703,      -2.855444656,      -2.814508411,      0.6836958923
          0,           0,         134,      -6.329465777,      -2.861263496,      -2.824428405,      0.6704692615
          0,           0,         135,      -6.339154104,      -2.865523084,      -2.833866095,       0.660727251
          0,           0,         136,      -6.354863893,      -2.868756175,      -2.843601779,      0.6448483141
          0,           0,         137,      -6.360382467,      -2.870084319,      -2.851805311,      0.6398051933
          0,           0,         138,      -6.377574616,       -2.87054376,      -2.861256142,      0.6230235653
          0,           0,         139,      -6.390249113,      -2.868681563,      -2.869324371,      0.6112148166
          0,           0,         140,       -6.40440825,      -2.866284724,      -2.876667751,      0.5981215352
          0,           0,         141,       -6.41728475,      -2.863929922,       -2.88461065,      0.5866824892
          0,           0,         142,      -6.424855511,      -2.861177463,       -2.89116703,       0.581121048
          0,           0,         143,       -6.43283765,      -2.858147994,      -2.896940836,      0.5755796478
          0,           0,         144,      -6.431905364,      -2.855389176,       -2.90146447,      0.5785810179
          0,           0,         145,      -6.429810095,      -2.853752779,      -2.904408808,      0.5826061286
          0,           0,         146,      -6.430608341,      -2.853055975,      -2.909155687,      0.5834070056
          0,           0,         147,      -6.426941773,      -2.853357978,       -2.91214761,      0.5883703204
